# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "5" "--primary" "-s" "2" "-t" "gene" "-g" "gene_id" "-a" "/scratch/avannan/refs/mouse/GRCm39/Mus_musculus.GRCm39.105.gtf" "-o" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/05_counts/HISAT2_featureCounts/genes/walker_SRS2926558_S30sal_hisat2_featurecounts_genes_s2.txt" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam
ENSMUSG00002075966	1	82612734	82612831	+	98	0
ENSMUSG00000004110	1	154266477	154760247	-	493771	12178
ENSMUSG00000097564	1	82669649	82702890	-	33242	4
ENSMUSG00000101880	1	154887078	154932925	-	45848	45
ENSMUSG00000101433	1	154907485	154907695	+	211	0
ENSMUSG00000096950	1	154939193	154959012	-	19820	9
ENSMUSG00000056708	1	154972107	154975382	-	3276	782
ENSMUSG00000026471	1	155003023	155022560	-	19538	52
ENSMUSG00000057715	1	11484329	12046125	+	561797	1966
ENSMUSG00000026470	1	155034461	155084002	+	49542	2097
ENSMUSG00000103825	1	11487142	11489612	+	2471	0
ENSMUSG00000099845	1	11678363	11678624	-	262	0
ENSMUSG00000103561	1	11774431	11776574	+	2144	0
ENSMUSG00000101610	1	12191184	12192056	+	873	0
ENSMUSG00000104181	1	155055547	155056134	+	588	0
ENSMUSG00000118923	1	12445160	12445266	+	107	0
ENSMUSG00000098555	1	12496210	12496330	+	121	0
ENSMUSG00000097628	1	12635801	12636607	+	807	2
ENSMUSG00000098163	1	12726091	12726777	+	687	0
ENSMUSG00000097171	1	12737787	12743314	+	5528	0
ENSMUSG00000101314	1	12740548	12741400	-	853	0
ENSMUSG00000033722	1	155088217	155120190	-	31974	261
ENSMUSG00000103670	1	155107050	155108905	+	1856	0
ENSMUSG00000026150	1	82702611	82730115	+	27505	3178
ENSMUSG00000101450	1	82717412	82718428	+	1017	0
ENSMUSG00000026149	1	82734370	82746182	-	11813	0
ENSMUSG00000114299	1	82748545	82748964	-	420	0
ENSMUSG00000099771	1	82754749	82754931	-	183	0
ENSMUSG00000102280	1	82784144	82785189	-	1046	0
ENSMUSG00000100170	1	82797556	82798098	+	543	0
ENSMUSG00000100744	1	82800192	82800582	-	391	0
ENSMUSG00002074851	1	82817167	82817219	+	53	0
ENSMUSG00000026469	1	155151447	155293161	-	141715	3618
ENSMUSG00002076398	1	155191712	155191835	+	124	0
ENSMUSG00000073535	1	155395919	155402889	-	6971	3
ENSMUSG00000018417	1	51788924	51955230	-	166307	1620
ENSMUSG00000101724	1	51886999	51888277	-	1279	0
ENSMUSG00000100313	1	51916269	51918767	-	2499	0
ENSMUSG00000100696	1	51977413	51977824	-	412	0
ENSMUSG00002075355	1	51978133	51978254	-	122	0
ENSMUSG00000072324	1	51979823	51980420	-	598	0
ENSMUSG00000026490	1	179788037	179993168	+	205132	6356
ENSMUSG00000033701	1	155433866	155567076	+	133211	1136
ENSMUSG00000102194	1	179848627	179851165	+	2539	0
ENSMUSG00000103636	1	179973046	179975716	-	2671	0
ENSMUSG00000026468	1	155573777	155627430	-	53654	0
ENSMUSG00000103180	1	155641892	155642020	+	129	0
ENSMUSG00000062939	1	52026307	52146348	+	120042	0
ENSMUSG00000101628	1	52116420	52195246	+	78827	2
ENSMUSG00000078291	1	52129794	52130225	-	432	0
ENSMUSG00000109599	1	52147280	52152910	-	5631	7
ENSMUSG00000033684	1	155651775	155688635	-	36861	614
ENSMUSG00000102299	1	155664870	155665104	+	235	0
ENSMUSG00000102558	1	155694240	155735337	+	41098	6
ENSMUSG00000016918	1	12762501	12931416	+	168916	920
ENSMUSG00000033671	1	155720710	155849001	-	128292	1781
ENSMUSG00000103717	1	155731195	155731453	+	259	0
ENSMUSG00000103771	1	155740706	155741011	+	306	0
ENSMUSG00000102837	1	155757548	155758292	-	745	0
ENSMUSG00000077419	1	155830320	155830468	+	149	0
ENSMUSG00000102833	1	155849064	155850252	+	1189	0
ENSMUSG00000026489	1	179992803	180027167	-	34365	809
ENSMUSG00000104520	1	180029868	180039966	-	10099	3
ENSMUSG00000025938	1	12936773	13062874	-	126102	412
ENSMUSG00000026159	1	82817204	82878903	+	61700	2191
ENSMUSG00000104518	1	13129625	13130175	-	551	0
ENSMUSG00000069620	1	13132249	13132569	+	321	0
ENSMUSG00000099498	1	13139062	13148886	+	9825	0
ENSMUSG00000113880	1	82891046	82891851	+	806	3
ENSMUSG00000113973	1	82902638	82903433	+	796	0
ENSMUSG00000113846	1	82908292	82909120	-	829	0
ENSMUSG00000113084	1	82920280	82921109	-	830	0
ENSMUSG00000042414	1	13183681	13197387	-	13707	1
ENSMUSG00000113925	1	82932907	82933734	-	828	0
ENSMUSG00000114011	1	82938007	82938645	+	639	0
ENSMUSG00000113097	1	82978269	82979201	+	933	0
ENSMUSG00000101784	1	82981203	82982628	-	1426	0
ENSMUSG00000038496	1	82990244	83016169	-	25926	121
ENSMUSG00000100432	1	82993114	82993743	+	630	0
ENSMUSG00000100190	1	83019245	83020201	-	957	0
ENSMUSG00000113267	1	83022653	83023667	+	1015	0
ENSMUSG00000104423	1	83036007	83037099	-	1093	0
ENSMUSG00000101315	1	83038651	83039642	+	992	0
ENSMUSG00000099691	1	83044823	83045194	+	372	0
ENSMUSG00000026166	1	83094487	83096888	+	2402	0
ENSMUSG00000101173	1	83135705	83136738	+	1034	0
ENSMUSG00000064302	1	118316788	118540408	+	223621	2623
ENSMUSG00000077257	1	118381085	118381215	-	131	0
ENSMUSG00000107722	1	118386382	118386997	-	616	0
ENSMUSG00000080542	1	118386871	118386995	-	125	0
ENSMUSG00000100770	1	118406334	118407321	-	988	0
ENSMUSG00000053161	1	83137473	83188295	+	50823	1
ENSMUSG00000101896	1	83189765	83190605	-	841	0
ENSMUSG00002075005	1	83194392	83194512	-	121	0
ENSMUSG00000026466	1	155880345	155912226	-	31882	790
ENSMUSG00000102964	1	155901969	155905753	-	3785	0
ENSMUSG00000026380	1	118555675	118612898	+	57224	214
ENSMUSG00002076551	1	118566018	118566134	-	117	0
ENSMUSG00000101624	1	118579212	118579525	-	314	0
ENSMUSG00000088363	1	118609551	118609680	+	130	0
ENSMUSG00000100040	1	118737866	118738183	+	318	0
ENSMUSG00000010609	1	180054569	180091003	-	36435	226
ENSMUSG00000102923	1	180083994	180102528	+	18535	38
ENSMUSG00000055676	1	180154535	180158115	-	3581	31
ENSMUSG00000026163	1	83231860	83385921	-	154062	943
ENSMUSG00000079140	1	83292234	83293021	+	788	0
ENSMUSG00000104374	1	83309019	83310307	-	1289	0
ENSMUSG00000104219	1	83404317	83405119	-	803	0
ENSMUSG00000100580	1	83637271	83889365	-	252095	1
ENSMUSG00000038855	1	180158050	180252367	+	94318	394
ENSMUSG00002076780	1	83773633	83773753	+	121	0
ENSMUSG00000104388	1	180185214	180192563	+	7350	0
ENSMUSG00000077736	1	83899639	83899762	+	124	0
ENSMUSG00000103123	1	180200234	180201105	+	872	0
ENSMUSG00000103772	1	180204009	180207079	+	3071	0
ENSMUSG00000053963	1	180259952	180311069	-	51118	3732
ENSMUSG00000104210	1	180300920	180304652	-	3733	0
ENSMUSG00000102608	1	180336343	180347292	-	10950	0
ENSMUSG00000045658	1	84014017	84341901	-	327885	878
ENSMUSG00000050565	1	155911149	155944607	+	33459	1663
ENSMUSG00000102750	1	84110588	84112231	-	1644	0
ENSMUSG00000101934	1	84145909	84146454	+	546	0
ENSMUSG00000098851	1	84196570	84196682	-	113	0
ENSMUSG00000015484	1	155951712	156032596	-	80885	176
ENSMUSG00000048402	1	118761862	118981349	-	219488	96
ENSMUSG00000098273	1	118881950	118882030	+	81	0
ENSMUSG00000097408	1	118986199	118987578	+	1380	2
ENSMUSG00000096939	1	119085316	119086295	+	980	0
ENSMUSG00000100767	1	119169692	119170483	-	792	0
ENSMUSG00000099860	1	119233076	119254563	-	21488	0
ENSMUSG00000101179	1	119256930	119313311	+	56382	9
ENSMUSG00000037035	1	119343195	119349978	-	6784	52
ENSMUSG00000036766	1	84347560	84673942	-	326383	2192
ENSMUSG00000104396	1	84370224	84373120	-	2897	0
ENSMUSG00000102481	1	84642910	84647164	-	4255	0
ENSMUSG00000005886	1	13209329	13444307	-	234979	2992
ENSMUSG00000093254	1	84673560	84673636	+	77	0
ENSMUSG00000004451	1	119398035	119432524	-	34490	229
ENSMUSG00000101437	1	119427207	119427599	+	393	0
ENSMUSG00000103506	1	13247686	13249938	-	2253	0
ENSMUSG00000098447	1	119447820	119454089	-	6270	27
ENSMUSG00000103495	1	13305033	13306658	-	1626	0
ENSMUSG00002076346	1	13332422	13332503	+	82	0
ENSMUSG00000102639	1	13360036	13360730	-	695	0
ENSMUSG00000098923	1	119453890	119456713	+	2824	363
ENSMUSG00000104170	1	13367260	13369131	-	1872	0
ENSMUSG00000087782	1	13404722	13404833	-	112	0
ENSMUSG00000101731	1	119457210	119463895	-	6686	2
ENSMUSG00000103085	1	13413787	13418428	-	4642	0
ENSMUSG00000084505	1	119457941	119458044	+	104	0
ENSMUSG00000102664	1	13424707	13426954	-	2248	0
ENSMUSG00000101476	1	13446294	13458637	+	12344	4
ENSMUSG00000101171	1	13477236	13477879	-	644	0
ENSMUSG00000026496	1	180396489	180428819	+	32331	1438
ENSMUSG00000025935	1	13634922	13660134	-	25213	415
ENSMUSG00000098926	1	180414766	180414832	+	67	0
ENSMUSG00000025937	1	13693554	13730770	-	37217	275
ENSMUSG00000102982	1	13711707	13712972	-	1266	0
ENSMUSG00000067813	1	13738995	13771947	+	32953	0
ENSMUSG00000077368	1	13844558	13844688	-	131	0
ENSMUSG00000097711	1	13856107	13857103	-	997	1
ENSMUSG00000102166	1	13917095	13919343	-	2249	0
ENSMUSG00002075174	1	14002602	14002909	+	308	0
ENSMUSG00000104209	1	14179439	14183043	-	3605	0
ENSMUSG00000101523	1	156351582	156354214	+	2633	4
ENSMUSG00000058729	1	180468715	180518259	+	49545	141
ENSMUSG00000026497	1	180520608	180524599	-	3992	0
ENSMUSG00000104202	1	180549179	180549656	+	478	0
ENSMUSG00000026499	1	180553608	180581769	+	28162	818
ENSMUSG00000103649	1	180570775	180583401	-	12627	0
ENSMUSG00000103156	1	180591062	180596221	-	5160	2
ENSMUSG00000026596	1	156386356	156477138	+	90783	2822
ENSMUSG00000104293	1	156410678	156415818	+	5141	0
ENSMUSG00000026219	1	84698910	84818237	-	119328	4778
ENSMUSG00000103505	1	84784879	84786911	-	2033	0
ENSMUSG00000104503	1	84797689	84802404	-	4716	0
ENSMUSG00000073633	1	84817562	84878208	+	60647	152
ENSMUSG00000026220	1	84883619	84912855	-	29237	104
ENSMUSG00000118590	1	84936703	84942293	+	5591	0
ENSMUSG00000099693	1	84968359	84970753	-	2395	0
ENSMUSG00000026104	1	52158599	52201024	+	42426	181
ENSMUSG00000026383	1	119472767	119576730	-	103964	188
ENSMUSG00000099569	1	52173602	52174489	-	888	0
ENSMUSG00000102687	1	119558474	119559399	-	926	0
ENSMUSG00000060519	1	156481187	156501926	-	20740	142
ENSMUSG00000060743	1	180628397	180641508	-	13112	1907
ENSMUSG00000073485	1	180641341	180644424	+	3084	26
ENSMUSG00000084558	1	180660334	180660441	+	108	0
ENSMUSG00000038806	1	180678692	180695678	+	16987	550
ENSMUSG00000052477	1	84970411	85248287	-	277877	5
ENSMUSG00000103979	1	180681847	180682023	-	177	0
ENSMUSG00000064281	1	84989835	84990425	+	591	2
ENSMUSG00002076475	1	84990088	84990167	+	80	0
ENSMUSG00000118640	1	85005675	85006565	-	891	0
ENSMUSG00000104251	1	180702443	180702891	+	449	0
ENSMUSG00000061852	1	85016786	85019679	-	2894	0
ENSMUSG00000089976	1	85038875	85040363	+	1489	0
ENSMUSG00000033557	1	156506102	156546656	-	40555	1926
ENSMUSG00000102961	1	156506115	156506514	+	400	0
ENSMUSG00000046057	1	156621082	156621414	+	333	0
ENSMUSG00000101279	1	85045115	85057957	-	12843	0
ENSMUSG00000066652	1	180720673	180726668	+	5996	0
ENSMUSG00000025932	1	14239178	14380459	-	141282	116
ENSMUSG00002075819	1	14252802	14252901	+	100	0
ENSMUSG00000102588	1	14325776	14326214	-	439	0
ENSMUSG00000054493	1	14823161	14847155	+	23995	6
ENSMUSG00000089844	1	85060790	85087574	-	26785	0
ENSMUSG00000073631	1	85077233	85078795	+	1563	0
ENSMUSG00000026520	1	180731858	180735653	+	3796	566
ENSMUSG00000025930	1	14823570	14826216	-	2647	14
ENSMUSG00000103492	1	14858869	14863189	+	4321	1
ENSMUSG00000081201	1	14910093	14910380	-	288	1
ENSMUSG00000038793	1	180762587	180765965	+	3379	7
ENSMUSG00000082193	1	14935296	14936189	+	894	1
ENSMUSG00000072109	1	85083667	85091756	+	8090	1
ENSMUSG00000090128	1	85093040	85094958	+	1919	0
ENSMUSG00000090186	1	85134533	85135420	-	888	0
ENSMUSG00000089716	1	85137485	85171981	+	34497	0
ENSMUSG00000079457	1	85177334	85191507	+	14174	0
ENSMUSG00000118618	1	85177334	85180892	+	3559	0
ENSMUSG00000090252	1	85224572	85233186	+	8615	0
ENSMUSG00000026384	1	119580197	119765343	-	185147	1608
ENSMUSG00000091876	1	119715499	119715816	+	318	0
ENSMUSG00000103146	1	119718493	119726655	-	8163	0
ENSMUSG00000079455	1	85244419	85263212	+	18794	4
ENSMUSG00000100436	1	119721250	119721959	+	710	0
ENSMUSG00000091199	1	85286380	85305006	-	18627	0
ENSMUSG00000090277	1	119745493	119745855	+	363	0
ENSMUSG00000100042	1	119802511	119802740	+	230	0
ENSMUSG00000089652	1	85304450	85320336	+	15887	4
ENSMUSG00000100636	1	119825191	119825854	+	664	0
ENSMUSG00000089937	1	85310437	85319807	-	9371	0
ENSMUSG00000101224	1	119830860	119834627	+	3768	1
ENSMUSG00000118591	1	85411973	85412863	-	891	0
ENSMUSG00000036975	1	119835620	119840938	-	5319	169
ENSMUSG00000101751	1	85428811	85442325	+	13515	0
ENSMUSG00000089714	1	85438854	85454882	-	16029	14
ENSMUSG00000118607	1	85454323	85479899	+	25577	0
ENSMUSG00000118632	1	85454411	85466919	+	12509	0
ENSMUSG00000094127	1	85503397	85505016	+	1620	0
ENSMUSG00000032769	1	14942872	14989086	-	46215	1
ENSMUSG00000088159	1	15089264	15089383	-	120	0
ENSMUSG00000073737	1	15339026	15340021	-	996	1
ENSMUSG00000092083	1	15357478	15793974	+	436497	283
ENSMUSG00000102937	1	15434526	15436058	+	1533	0
ENSMUSG00000104149	1	15626473	15628561	+	2089	0
ENSMUSG00000088829	1	15756159	15756270	-	112	0
ENSMUSG00000077377	1	15828056	15828187	+	132	0
ENSMUSG00000026519	1	180769909	180802677	+	32769	1056
ENSMUSG00000101652	1	15830346	15830892	-	547	0
ENSMUSG00000100814	1	15830985	15831084	+	100	0
ENSMUSG00000085563	1	180779629	180785714	-	6086	0
ENSMUSG00000103930	1	180803723	180803854	-	132	0
ENSMUSG00000036962	1	119851071	119924964	-	73894	55
ENSMUSG00000092245	1	119914525	119915044	+	520	0
ENSMUSG00000070034	1	85504620	85526538	-	21919	14
ENSMUSG00000090103	1	85527007	85527560	+	554	0
ENSMUSG00000025925	1	15875870	15914276	+	38407	286
ENSMUSG00000104379	1	15923555	15926723	+	3169	22
ENSMUSG00000026387	1	119934624	119991266	+	56643	15
ENSMUSG00000038776	1	180803775	180848469	-	44695	712
ENSMUSG00000050777	1	119995107	120001804	-	6698	11
ENSMUSG00000103516	1	180850228	180850338	-	111	0
ENSMUSG00000102858	1	180853843	180857294	+	3452	0
ENSMUSG00000032719	1	15924086	15962946	-	38861	3
ENSMUSG00002076565	1	15949754	15950056	+	303	0
ENSMUSG00000100652	1	16123559	16124111	+	553	0
ENSMUSG00000038768	1	180878802	180888232	+	9431	0
ENSMUSG00000104390	1	180880093	180880739	-	647	2
ENSMUSG00000103328	1	180889635	180892040	+	2406	0
ENSMUSG00000102219	1	180895161	180904205	+	9045	0
ENSMUSG00000070031	1	85528099	85572758	+	44660	5
ENSMUSG00000067795	1	16136203	16163549	-	27347	78
ENSMUSG00000073628	1	85531806	85539617	-	7812	0
ENSMUSG00000090246	1	85568943	85578306	-	9364	2
ENSMUSG00000043716	1	16171519	16174886	-	3368	3587
ENSMUSG00000026516	1	180914703	180971769	-	57067	2102
ENSMUSG00000103178	1	180918694	180919830	+	1137	0
ENSMUSG00000025921	1	16175998	16203958	+	27961	550
ENSMUSG00000104165	1	16278421	16280741	-	2321	3
ENSMUSG00000100868	1	16298730	16314286	+	15557	0
ENSMUSG00000062169	1	180972258	180996559	+	24302	811
ENSMUSG00000026103	1	52202607	52272391	-	69785	6465
ENSMUSG00000099648	1	52326856	52328254	-	1399	0
ENSMUSG00000065192	1	52483595	52483703	-	109	0
ENSMUSG00000002881	1	52496453	52539838	-	43386	396
ENSMUSG00000097833	1	52542393	52543388	-	996	0
ENSMUSG00000101501	1	52561398	52561860	+	463	0
ENSMUSG00000100120	1	52562061	52621838	+	59778	5
ENSMUSG00000099878	1	52609173	52619450	-	10278	0
ENSMUSG00000100007	1	52623677	52624318	+	642	0
ENSMUSG00000058665	1	120530147	120535721	+	5575	1
ENSMUSG00000099957	1	120549469	120618132	+	68664	0
ENSMUSG00000101386	1	120686172	120691294	+	5123	0
ENSMUSG00000101922	1	120744229	120764726	+	20498	0
ENSMUSG00000100761	1	120752976	120753185	-	210	0
ENSMUSG00000099336	1	120775718	120785215	-	9498	0
ENSMUSG00000100979	1	120784403	120785739	+	1337	0
ENSMUSG00000102360	1	120796725	120799829	+	3105	0
ENSMUSG00000097881	1	121015134	121106170	+	91037	116
ENSMUSG00000101700	1	121152005	121155255	+	3251	0
ENSMUSG00000104332	1	121227866	121228560	-	695	0
ENSMUSG00000043015	1	52669862	52691078	+	21217	90
ENSMUSG00000103630	1	52692967	52695051	-	2085	3
ENSMUSG00000038733	1	181000793	181039566	-	38774	2925
ENSMUSG00000003721	1	121232082	121260318	-	28237	1070
ENSMUSG00000104253	1	121255821	121258878	+	3058	22
ENSMUSG00000054135	1	181053551	181056063	+	2513	60
ENSMUSG00000101791	1	121282845	121287629	-	4785	0
ENSMUSG00000081214	1	181069553	181069885	-	333	0
ENSMUSG00000103260	1	181109611	181111457	+	1847	0
ENSMUSG00000041439	1	52695445	52766621	-	71177	1402
ENSMUSG00000100302	1	52741431	52743921	-	2491	0
ENSMUSG00000100230	1	52795878	52796288	+	411	0
ENSMUSG00000026514	1	181180193	181288206	+	108014	406
ENSMUSG00000102276	1	181208743	181210053	+	1311	0
ENSMUSG00000089888	1	181228029	181228321	-	293	0
ENSMUSG00000089927	1	181259288	181259965	-	678	0
ENSMUSG00000026102	1	52824586	52856847	-	32262	937
ENSMUSG00000050625	1	181337198	181339016	-	1819	0
ENSMUSG00000041426	1	52884088	52960145	+	76058	408
ENSMUSG00000089802	1	52912296	52913157	-	862	0
ENSMUSG00000026339	1	121358778	121434189	+	75412	851
ENSMUSG00000085857	1	121417025	121420932	-	3908	0
ENSMUSG00000083582	1	121435314	121435532	-	219	0
ENSMUSG00000050534	1	121437571	121456194	-	18624	7
ENSMUSG00000081130	1	121448312	121448776	+	465	0
ENSMUSG00000043629	1	52961483	53059338	-	97856	165
ENSMUSG00000026100	1	53100799	53107238	+	6440	4
ENSMUSG00000089334	1	53139209	53139309	+	101	0
ENSMUSG00000047369	1	181404124	181643339	+	239216	27
ENSMUSG00000001674	1	121481564	121495718	-	14155	413
ENSMUSG00000103100	1	181513995	181517807	-	3813	0
ENSMUSG00000064970	1	181641172	181641265	-	94	0
ENSMUSG00000102006	1	121573396	121573578	-	183	0
ENSMUSG00000102488	1	121634244	121634992	+	749	0
ENSMUSG00000083584	1	121896946	121898253	-	1308	0
ENSMUSG00000060715	1	53197736	53226795	-	29060	28
ENSMUSG00000100913	1	122117950	122118784	+	835	0
ENSMUSG00002076253	1	122129188	122129270	+	83	0
ENSMUSG00000099960	1	122132874	122179909	+	47036	0
ENSMUSG00000089274	1	122438278	122438426	+	149	0
ENSMUSG00000103263	1	122449478	122450605	+	1128	0
ENSMUSG00000089190	1	122480902	122481045	+	144	0
ENSMUSG00000099451	1	122738035	122738411	+	377	0
ENSMUSG00000104180	1	122793771	122795502	+	1732	0
ENSMUSG00000100762	1	123075649	123076946	-	1298	0
ENSMUSG00000026222	1	85577709	85637719	+	60011	66
ENSMUSG00000100405	1	123132878	123132994	+	117	0
ENSMUSG00000100525	1	123201868	123204500	+	2633	0
ENSMUSG00000101495	1	123215303	123215536	+	234	0
ENSMUSG00002075189	1	85602603	85602706	+	104	0
ENSMUSG00000004880	1	181642900	181670611	-	27712	315
ENSMUSG00002075457	1	181668018	181668133	-	116	0
ENSMUSG00000056699	1	181679139	181680754	-	1616	0
ENSMUSG00000052760	1	85644804	85706364	-	61561	55
ENSMUSG00000098634	1	85679669	85679795	+	127	0
ENSMUSG00002076791	1	85691515	85691592	+	78	0
ENSMUSG00000100217	1	85702992	85712415	+	9424	0
ENSMUSG00002075989	1	85712434	85712683	+	250	0
ENSMUSG00000026098	1	53228346	53336177	-	107832	88
ENSMUSG00000100763	1	53235272	53236854	+	1583	1
ENSMUSG00000026097	1	53336254	53349468	+	13215	0
ENSMUSG00000100679	1	53336270	53357194	+	20925	7
ENSMUSG00000036707	1	85721162	85779297	+	58136	3924
ENSMUSG00000026223	1	85822002	85836396	+	14395	27881
ENSMUSG00000026224	1	85856204	85868346	+	12143	345
ENSMUSG00000099767	1	85860968	85865053	-	4086	1
ENSMUSG00000049608	1	85866039	85888729	-	22691	7
ENSMUSG00000026096	1	53352783	53365502	+	12720	272
ENSMUSG00000099913	1	53364666	53391826	-	27161	0
ENSMUSG00000101838	1	53365365	53381345	-	15981	0
ENSMUSG00000036815	1	123249200	124773776	-	1524577	2652
ENSMUSG00000102801	1	123291469	123294963	-	3495	0
ENSMUSG00000102681	1	123298901	123301907	-	3007	0
ENSMUSG00000077472	1	123317530	123317660	-	131	0
ENSMUSG00000104410	1	123318840	123320900	-	2061	0
ENSMUSG00000102521	1	123384963	123388180	-	3218	0
ENSMUSG00000104205	1	123396179	123397673	-	1495	0
ENSMUSG00000102902	1	123487112	123490170	-	3059	0
ENSMUSG00000101985	1	123684287	123685479	+	1193	0
ENSMUSG00000101994	1	123732269	123733150	-	882	0
ENSMUSG00000102940	1	123755028	123757888	-	2861	0
ENSMUSG00000103914	1	124303315	124306979	-	3665	0
ENSMUSG00000065340	1	124418593	124418696	+	104	0
ENSMUSG00000101006	1	124542928	124543333	-	406	0
ENSMUSG00000102240	1	124752439	124755465	-	3027	0
ENSMUSG00000099574	1	125118019	125125192	-	7174	0
ENSMUSG00000026095	1	53383776	53391911	-	8136	0
ENSMUSG00000117809	1	53387638	53391778	-	4141	0
ENSMUSG00000100267	1	53401308	53401630	-	323	0
ENSMUSG00000099450	1	53402273	53402845	+	573	0
ENSMUSG00000100069	1	53429574	53431744	+	2171	0
ENSMUSG00000025920	1	16298898	16590336	-	291439	2115
ENSMUSG00000089982	1	16323816	16338145	+	14330	0
ENSMUSG00000025939	1	16611014	16689713	-	78700	1569
ENSMUSG00000102457	1	16688784	16691763	+	2980	2
ENSMUSG00000096141	1	53436165	53745943	-	309779	24
ENSMUSG00002076105	1	53482430	53482554	-	125	0
ENSMUSG00000026094	1	53794665	53824383	-	29719	129
ENSMUSG00000102405	1	53830360	53831816	+	1457	0
ENSMUSG00000026341	1	125320642	125363464	-	42823	4269
ENSMUSG00000102063	1	125372304	125375135	+	2832	0
ENSMUSG00000079658	1	16711949	16727266	-	15318	2015
ENSMUSG00000097744	1	16727776	16732502	+	4727	0
ENSMUSG00000100959	1	16733204	16733886	-	683	0
ENSMUSG00000026342	1	125488332	125523557	+	35226	345
ENSMUSG00000025940	1	16735431	16748499	+	13069	820
ENSMUSG00000101015	1	125595725	125596353	-	629	0
ENSMUSG00000026343	1	125604732	125801599	+	196868	7
ENSMUSG00000025779	1	16758275	16779835	+	21561	17
ENSMUSG00000100093	1	16828429	16828847	-	419	0
ENSMUSG00000091020	1	16838503	16840362	-	1860	0
ENSMUSG00000026344	1	125795359	125840838	-	45480	2739
ENSMUSG00000101640	1	16968409	17161855	+	193447	0
ENSMUSG00000104133	1	17001194	17002020	+	827	0
ENSMUSG00000042686	1	17034784	17168113	-	133330	366
ENSMUSG00000100110	1	17194971	17199180	+	4210	0
ENSMUSG00000025777	1	17215586	17234495	+	18910	2434
ENSMUSG00000099899	1	17238627	17243327	+	4701	11
ENSMUSG00000100272	1	17320338	17320716	-	379	0
ENSMUSG00000100398	1	17465182	17465653	+	472	0
ENSMUSG00000101589	1	17467636	17470505	-	2870	2
ENSMUSG00000102048	1	17499267	17499752	-	486	0
ENSMUSG00000089534	1	17590225	17590335	+	111	0
ENSMUSG00000042807	1	53846035	54234327	-	388293	1148
ENSMUSG00000067780	1	17672125	17701163	+	29039	3
ENSMUSG00000100053	1	17685308	17711305	-	25998	34
ENSMUSG00000098443	1	53888583	53888654	+	72	0
ENSMUSG00000087949	1	53925987	53926100	-	114	0
ENSMUSG00000102868	1	54191556	54194255	-	2700	0
ENSMUSG00000119657	1	54288261	54288367	-	107	0
ENSMUSG00000085125	1	17746251	17797870	-	51620	28
ENSMUSG00000025776	1	17797269	17836568	+	39300	130
ENSMUSG00000099895	1	17812139	17875641	-	63503	11
ENSMUSG00000100554	1	18017265	18018663	+	1399	0
ENSMUSG00000099473	1	18063234	18069846	-	6613	0
ENSMUSG00000099591	1	18064037	18067707	+	3671	0
ENSMUSG00000109887	1	18064686	18129280	-	64595	40
ENSMUSG00000102001	1	18076185	18086410	-	10226	0
ENSMUSG00000101717	1	18118324	18128493	-	10170	0
ENSMUSG00000025983	1	54289842	54407886	+	118045	9
ENSMUSG00000025774	1	18185415	18216126	-	30712	0
ENSMUSG00000070977	1	18280277	18293788	-	13512	0
ENSMUSG00000073735	1	18306697	18307667	-	971	0
ENSMUSG00000041303	1	54435163	54478130	-	42968	968
ENSMUSG00000109809	1	54482563	54495922	-	13360	6
ENSMUSG00000049690	1	125841357	126758536	-	917180	107
