mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
rno-miR-9a-5p,NM_031098,Rock1,(((((.((((.((((((((((..&)))))))))).))))))))).,3340,3361,0.9230769230769231,-19.2,1,0.004907619,0.603,2.4114304999999994,2.2751691974999995,-8.663307682805062,19,21,10,CDS,,0,0
rno-miR-9a-5p,NM_031101,Rpl13,.(((((((((((((((((((...&.))))))))))))....))))))).,202,248,0.8333333333333333,-22.5,1,0.01748554,0.382,1.3903956739130434,1.6405620574999997,-3.793324837357118,19,25,12,CDS,,0,0
rno-miR-9a-5p,NM_031118,Soat1,..((((((((((.((((((....&.)))))))))))))))).,198,227,0.9230769230769231,-19.5,1,0.03748163,0.5,1.6712975,2.05709985875,-6.246131332038532,16,18,16,CDS,,0,0
rno-miR-9a-5p,NM_031119,Ssb,(((((.(((((((((((((....&)))))))))))))))))).,488,507,1.0,-18.0,1,0.003704387,0.662,1.9714224615384617,1.7764077500000002,-5.838533207394711,18,19,18,CDS,,0,0
rno-miR-9a-5p,NM_031121,Ssrp1,(((((((((((((((((((....&.))))))...........))))))))))))).,1819,1877,1.0,-23.4,1,0.008019142,0.471,1.275569293333333,1.4730913374999999,-3.937574446201665,19,32,13,CDS,,0,0
rno-miR-9a-5p,NM_031121,Ssrp1,.((((((((((((((((((....&))))))......)))))))))))).,101,126,0.8461538461538461,-18.8,1,0.00347549,0.515,-0.2018177583333333,0.07999565749999998,-3.793324837357118,18,25,12,5UTR,,0,0
rno-miR-9a-5p,NM_031122,St13,.((((((((((((..((((((..&)))))))))))))))))).,370,389,0.8461538461538461,-17.9,1,0.02758884,0.588,1.0464348333333333,1.0352625237499997,-5.3856143151281595,18,19,18,CDS,,0,0
rno-miR-9a-5p,NM_031124,Stx3,.((((((((.((((.(.(((((.&))))).).)))).)))))))).,733,755,0.8461538461538461,-18.1,1,0.001217779,0.588,2.106137875,1.4695737224999998,-5.771280865935932,18,22,8,CDS,,0,0
rno-miR-9a-5p,NM_031125,Stx4,(((.((((..(((((((((.(((&))).))))))))).........................)))).))).,299,346,0.9230769230769231,-18.7,1,0.01236727,0.485,1.3265927777777775,1.2007622212499998,-9.268492847734798,19,47,9,CDS,,0,0
rno-miR-9a-5p,NM_031126,Stxbp2,(((((((((.((((.(((((((.&))))))).)).))))))).)))).,793,817,0.9230769230769231,-19.2,1,0.003809292,0.426,1.8447971000000003,1.6699169544999999,-5.915530474780478,20,24,7,CDS,,0,0
rno-miR-9a-5p,NM_031126,Stxbp2,.(((((((((((((((.((....&)).)))....)))))))))))).,1653,1676,0.9230769230769231,-18.5,1,0.0005551264,0.5,1.513661542105263,1.58154067625,-3.793324837357118,17,23,12,CDS,,0,0
rno-miR-9a-5p,NM_031126,Stxbp2,....(((((((((.((((.....&.))))))))))))).,506,539,1.0,-18.4,1,1.178488e-05,0.397,0.6454653444444446,1.42640718625,-10.403402386158335,13,15,13,CDS,,0,0
rno-miR-9a-5p,NM_031132,Tgfbr2,(((((((((.(((((..((((.(&).))))..))))).))))))))).,2037,2061,0.9230769230769231,-20.6,1,0.0003773582,0.517,-0.024710966666666643,0.6531050191666667,-5.413129994833456,19,24,9,3UTR,,0,1
rno-miR-9a-5p,NM_031132,Tgfbr2,(((((((((((((((((((....&)))).))))).......................)))))))))).,1965,2009,0.8461538461538461,-18.4,1,0.06763141,0.456,0.3736765023255814,0.3754007287500001,-3.937574446201665,19,44,10,3UTR,,0,1
rno-miR-9a-5p,NM_031134,Thra,.((((((((.....(((((((((&))).))))))...)))))))).,758,780,0.8461538461538461,-17.1,1,0.03465099,0.412,0.7430705999999999,1.687762841375,-13.353379620878652,17,22,8,CDS,,0,0
rno-miR-9a-5p,NM_031135,Klf10,...((((.((((.((((((.(((&))).)))))))))).)))).,513,533,0.8461538461538461,-18.0,1,0.003172308,0.456,0.7694047666666668,0.3745102175,-10.117305735525614,17,20,10,CDS,,0,0
rno-miR-9a-5p,NM_031135,Klf10,..(((.(((((((((((......&.))))))))))).))).,1617,1640,0.8461538461538461,-16.6,1,0.002223462,0.382,2.1719854545454544,1.8963156887500001,-6.857959480565336,14,17,11,3UTR,,0,0
rno-miR-9a-5p,NM_031136,Tmsb4x,.(((((((((...((((((((..&))))))))))))))))).,497,515,1.0,-15.7,1,0.003693643,0.706,1.929725222222222,1.6875847237500001,-11.254033235030066,17,18,17,3UTR,,0,0
rno-miR-9a-5p,NM_031137,Tpp2,.((.((((((((((((((((...&))))))))))..)))))).)).,1587,1609,0.8461538461538461,-18.6,1,8.493853e-05,0.544,1.4255820555555556,1.9029431125000005,-6.825347112316308,18,22,10,CDS,,0,0
rno-miR-9a-5p,NM_031140,Vim,(((((((((.((.((((((....&))))))))))))))))).,1415,1433,1.0,-17.6,1,0.01244162,0.559,2.0017483333333335,1.6677641155000003,-6.469211527196086,17,18,17,CDS,,0,0
rno-miR-9a-5p,NM_031141,Pax8,..((((((..(((((((((....&)))))))))...)))))).,92,111,0.8461538461538461,-20.7,1,1.590777e-05,0.309,0.7250797,0.6649869237499999,-7.255896845946231,15,19,9,5UTR,,0,0
rno-miR-9a-5p,NM_031143,Dgkz,...((((((.(((((((((.(((&))).)))))))))...)))))).,607,630,0.9230769230769231,-18.8,1,0.01451255,0.485,2.5443174444444443,1.1757829128750001,-7.757046662006918,18,23,9,CDS,,0,0
rno-miR-9a-5p,NM_031143,Dgkz,.((((((((((((((((((((..&))))))))).))))..))))))).,529,553,0.8461538461538461,-18.3,1,0.0001569412,0.441,-0.08328505521739134,0.6828566166249999,-3.793324837357118,20,24,9,CDS,,0,0
rno-miR-9a-5p,NM_031143,Dgkz,..((((((..(((((((.(((..&))).))))))))))))).,2278,2296,0.8461538461538461,-17.9,1,3.36157e-08,0.353,1.2651728142857144,1.0969318775,-7.255896845946231,16,18,13,CDS,,0,0
rno-miR-9a-5p,NM_031145,Cib1,.(((((((((((((((.((....&)).))).)))))..))))))).,654,676,0.8461538461538461,-15.9,1,0.000173185,0.397,0.7477105388888889,0.9510051975000002,-3.793324837357118,17,22,7,3UTR,,0,0
rno-miR-9a-5p,NM_031147,Cirbp,((((((((..(((.(((((....&.))))).))))))))))).,469,509,0.8461538461538461,-17.7,1,1.02103e-05,0.324,1.1114780499999999,0.8030720149999999,-7.093310490296013,16,19,11,CDS,,0,0
rno-miR-9a-5p,NM_031148,Slc20a1,((((((((.((((((..(((((.&)))))..)))))).........)))))))).,1337,1368,0.8461538461538461,-18.8,1,0.0003545301,0.5,1.32682485,1.5130227737500004,-5.227013184751041,19,31,8,CDS,,0,0
rno-miR-9a-5p,NM_031149,Psmc5,((((.(((((((((((((..(((&.)))..)))))))))))))..)))).,831,869,0.9230769230769231,-22.4,1,8.105643e-06,0.544,2.0576122384615383,2.1532925075000002,-8.056611621014136,20,26,13,CDS,,0,0
rno-miR-9a-5p,NM_031150,Zp2,((((((((.((((((((((....&.))))))...)))).)))))))).,1951,1999,1.0,-22.1,1,0.1730885,0.574,-0.09926661538461541,0.3917652212499999,-4.993964104447428,18,24,8,CDS,,0,0
rno-miR-9a-5p,NM_031235,Pard3,((((((((((((((.((((((((&.))).))))))))))))))))))).,2825,2870,1.0,-26.6,1,0.001681467,0.471,2.4672182857142855,2.2390153923750002,-4.6730240064523,22,25,19,CDS,,0,0
rno-miR-9a-5p,NM_031236,Fut1,..((((((((((.(.((((....&)))).)..)))))))))).,743,762,0.8461538461538461,-16.9,1,0.0005526143,0.441,1.3258002000000002,0.69941998,-6.981580892289167,15,19,10,CDS,,0,0
rno-miR-9a-5p,NM_031238,Sh3gl3,((((((((..((((((.......&)))))))))))))).,27,42,0.9230769230769231,-19.1,1,0.06186986,0.485,-0.6523190750000001,0.06366684315760869,-6.236470572775607,14,15,14,5UTR,,0,0
rno-miR-9a-5p,NM_031238,Sh3gl3,((((((((((((((.((((....&)))).))))))).....))))))).,866,891,1.0,-18.6,1,0.005136693,0.588,1.3673609473684207,2.129450362500001,-4.6730240064523,18,25,7,CDS,,0,0
rno-miR-9a-5p,NM_031241,Cyp8b1,...((((((.((((((((((...&.)))))))))).)))))).,216,253,0.9230769230769231,-21.2,1,2.658249e-06,0.412,-0.14622209000000003,-0.01976748625,-7.757046662006918,16,19,10,CDS,,0,0
rno-miR-9a-5p,NM_031241,Cyp8b1,....(((.((.(((((((((...&))))))))).)).))).,1739,1756,0.8461538461538461,-17.2,1,0.0009449004,0.515,1.7385511777777778,1.2453687150000001,-14.68497187322891,14,17,9,3UTR,,0,0
rno-miR-9a-5p,NM_031317,Pdgfc,((((((((..(((..(((((((.&)))))))..))))))))))).,773,794,1.0,-19.6,1,0.03287297,0.485,1.8575614999999999,1.7956900175000001,-7.828760050546649,18,21,11,CDS,,0,0
rno-miR-9a-5p,NM_031317,Pdgfc,(((((((((.(((((((......&.))))))).)))).))))).,249,302,0.8461538461538461,-18.3,1,0.000612423,0.574,1.6871309,1.8379452287500002,-5.180080914529843,16,20,7,CDS,,0,0
rno-miR-9a-5p,NM_031320,Celsr3,.....((((((((((((((....&))))))).))))))).,6578,6594,0.8461538461538461,-19.3,1,0.0007019729,0.412,1.9275906573333332,1.7611105157499998,-13.6655996434504,14,16,7,CDS,,0,0
rno-miR-9a-5p,NM_031321,Slit3,....(((((.((((((((.....&))))))))))))).,2064,2078,0.9230769230769231,-17.7,1,9.477556e-05,0.353,1.1568015,1.6633234375000003,-10.789068936966107,13,14,13,CDS,,0,0
rno-miR-9a-5p,NM_031322,Lrp4,((((((((((((((((((((((.&))))).))).))))))))........)))))).,3331,3364,0.9230769230769231,-19.1,1,0.003569161,0.441,1.2177951562499998,1.7909714012499998,-3.937574446201665,22,33,8,CDS,,0,0
rno-miR-9a-5p,NM_031323,Bmp1,(((((((((((((..((((((..&))))))..)))).....))))))))).,2720,2747,1.0,-19.8,1,0.02467172,0.485,1.741552131111111,2.2428179715,-5.529863923972706,19,27,9,CDS,,0,0
rno-miR-9a-5p,NM_031324,Prep,(((((((((((((.((((.....&))))..))))))).)))))).,1459,1480,0.8461538461538461,-17.1,1,0.0009993336,0.588,1.9446486714285711,1.8398823867499998,-4.794414363722071,17,21,7,CDS,,0,0
rno-miR-9a-5p,NM_031325,Ugdh,(((((((((((((((((((....&))))))....))))).)))))))).,866,891,1.0,-21.0,1,0.01887627,0.544,1.9393522541666666,2.1701823353750003,-3.937574446201665,19,25,8,CDS,,0,0
rno-miR-9a-5p,NM_031325,Ugdh,..(((((((((((.((((.(((.&)))..))))))))))))))).,1261,1282,0.8461538461538461,-20.1,1,3.314858e-05,0.471,1.6548273636363633,1.6862204399999998,-5.813840636892696,18,21,15,CDS,,0,0
rno-miR-9a-5p,NM_031325,Ugdh,(((((((..((((((.(((....&.)))))))))..))))))).,703,728,0.9230769230769231,-18.2,1,0.0003006939,0.456,2.5921315714285713,1.9421888095000002,-7.540648113931671,16,20,9,CDS,,0,0
rno-miR-9a-5p,NM_031326,Tfam,((((((((((((((((((.....&.))))).))))))....))))))).,202,257,0.8461538461538461,-18.9,1,0.00739956,0.632,0.6433791304347826,0.4775187555,-3.937574446201665,18,25,7,CDS,,0,0
rno-miR-9a-5p,NM_031327,Ccn1,..(((((...(((.(((((((..&))))))).)))))))).,1033,1050,0.8461538461538461,-15.3,1,0.2412635,0.559,1.4259979285714284,1.9040575925000003,-10.426371692647269,15,17,8,CDS,,0,0
rno-miR-9a-5p,NM_031328,Bcl10,...(((((..(((((((((....&.)))))))))...))))).,489,518,0.9230769230769231,-19.7,1,0.00275137,0.471,0.732908911111111,0.8767750237499999,-8.81343632025268,14,19,9,CDS,,0,0
rno-miR-9a-5p,NM_031332,Slc22a8,((((((((.((((((((((....&))))))))))..........)))))))).,412,441,0.9230769230769231,-18.4,1,0.03189199,0.471,1.5479210600000002,1.0491158575000001,-4.993964104447428,18,29,10,CDS,,0,0
rno-miR-9a-5p,NM_031333,Cdh2,(((((((((..((((((((....&.))))))))....)))).))))).,1324,1358,0.8461538461538461,-21.1,1,0.002533074,0.544,1.8992,2.0107999999999997,-8.004855389940193,17,24,8,CDS,,0,0
rno-miR-9a-5p,NM_031334,Cdh1,(((((((((.(((.(((((....&)))))..))).))))))))).,2770,2791,0.8615384615384615,-19.5,1,0.01496473,0.441,0.5229157777777778,0.6206679425000003,-6.03692083205025,17,21,9,CDS,,0,0
rno-miR-9a-5p,NM_031334,Cdh1,..(((((((((((((((......&))))...))))))))))).,2140,2159,0.9230769230769231,-17.3,1,0.01313732,0.544,0.9531974444444443,0.9749807699999999,-4.95700071937229,15,19,11,CDS,,0,0
rno-miR-9a-5p,NM_031336,Kl,.(((((((.((((.(((((....&))))).)))).))))))).,3313,3332,0.8461538461538461,-18.1,1,0.003288215,0.485,0.15696857142857143,-0.14959418000000002,-5.706554413123287,16,19,7,3UTR,,0,0
rno-miR-9a-5p,NM_031338,Camkk2,(((((((((((((.(((......&)))..))))))))))))).,1514,1533,1.0,-19.3,1,4.167019e-05,0.471,2.466711846153846,2.1830100349999997,-4.794414363722071,16,19,13,CDS,,0,0
rno-miR-9a-5p,NM_031338,Camkk2,((((((((((((..((((.....&))))..))..)))))))))).,1359,1380,1.0,-18.2,1,0.01591484,0.471,0.9951656428571429,1.6333240325,-6.083544976388314,16,21,10,CDS,,0,0
rno-miR-9a-5p,NM_031340,Timeless,..(((((((((((.(((((.(((&))).)))))))))))))))).,3182,3203,1.0,-22.9,1,0.001719638,0.368,1.339032,1.4588509537500003,-5.813840636892696,19,21,16,CDS,,0,0
rno-miR-9a-5p,NM_031343,Slc6a2,(((((((((((((((((.((.((&.)))).))))))))))).)))..))).,1270,1309,0.9230769230769231,-20.3,1,0.001009228,0.412,1.4953567799999998,1.4190740462500002,-3.937574446201665,21,27,11,CDS,,0,0
rno-miR-9a-5p,NM_031344,Fads2,(((((((((((((((((((....&.)))))))))))...)))))))).,1512,1559,0.8461538461538461,-22.2,1,0.0009311813,0.397,-0.10554895454545456,-0.13588178499999995,-3.937574446201665,19,24,11,3UTR,,0,0
rno-miR-9a-5p,NM_031344,Fads2,(((((((((((((..((.((((.&.)))).)).....))))))))))))).,158,191,0.8461538461538461,-21.9,1,0.003798118,0.353,0.6138941692307692,1.231583987625,-5.529863923972706,19,27,13,5UTR,,0,0
rno-miR-9a-5p,NM_031345,Tsc22d3,(((..(((((((..((((.....&))))..)))))))..))).,338,357,0.9230769230769231,-18.1,1,0.000198855,0.456,0.9123118142857144,0.5728788019999999,-13.234604426159978,14,19,7,CDS,,0,0
rno-miR-9a-5p,NM_031345,Tsc22d3,(((((((....(((((((.....&)))))))))))))).,895,910,1.0,-17.4,1,0.002173628,0.515,0.8505448571428572,0.7088697661250001,-11.374879977366588,14,15,14,3UTR,,0,0
rno-miR-9a-5p,NM_031345,Tsc22d3,....((((..(((((((.((((.&)))).))))))))))).,1259,1276,1.0,-17.4,1,0.003649905,0.721,1.1346695714285715,1.4157805212499999,-11.84545859521187,15,17,11,3UTR,,0,0
rno-miR-9a-5p,NM_031346,Ptbp3,..(((((((((((((((((....&.))))))..))))))))))).,778,831,0.8461538461538461,-18.7,1,6.947571e-06,0.515,1.0982304315789475,0.9924924475,-4.95700071937229,17,21,11,CDS,,0,0
rno-miR-9a-5p,NM_031347,Ppargc1a,((((.((((((((((((...(((&)))..)))))))))))).)))).,30,53,1.0,-21.1,1,0.003033764,0.456,2.619100083333333,1.8248747814999997,-8.056611621014136,19,23,12,5UTR,,0,0
rno-miR-9a-5p,NM_031347,Ppargc1a,((.((((((.(((((((((....&.))))))).)))))))).)).,1922,1958,0.9230769230769231,-18.8,1,0.00201875,0.456,1.7374579999999997,1.7039973349999997,-6.737620388836292,17,21,8,CDS,,0,0
rno-miR-9a-5p,NM_031351,Atrn,((((((((..((.((((((....&.)))))))).)))))))).,345,369,0.8846153846153846,-20.7,1,0.0166613,0.294,1.176142475,1.2001159174999998,-7.52560118544185,16,19,8,CDS,,0,0
rno-miR-9a-5p,NM_031351,Atrn,((((((((((((((((((((((.&)))))))))).))))).....................))))))).,1737,1782,0.8461538461538461,-20.0,1,0.0002604288,0.485,1.8853330272727278,1.9914758425000008,-3.937574446201665,22,45,10,CDS,,0,0
rno-miR-9a-5p,NM_031353,Vdac1,..(((((((.(((((((((....&)))).)))))))))))).,232,250,0.9692307692307692,-17.4,1,0.001852852,0.471,2.1837702,1.8662596700000003,-6.199507187700468,16,18,12,CDS,,0,0
rno-miR-9a-5p,NM_031357,Tpp1,((((.(((..(((((((((....&)))))))))))).)))).,317,335,0.8461538461538461,-19.6,1,5.016471e-07,0.426,0.177071,0.09091475787500004,-10.355507747588078,16,18,12,CDS,,0,0
rno-miR-9a-5p,NM_031359,Mkln1,((((((((((((.((((((((((&.))))))).))).)))))))))))).,1392,1432,1.0,-22.9,1,0.0005124152,0.647,2.2763664999999995,2.356709285,-5.226705058867908,22,26,12,CDS,,0,0
rno-miR-9a-5p,NM_031502,Amy2a3,((((((((((((.((((......&))))))))..)))))))).,122,141,0.8461538461538461,-17.2,1,0.003376649,0.471,1.280058142857143,1.4151175500000002,-5.226705058867908,16,19,8,CDS,,0,0
rno-miR-9a-5p,NM_031504,C4a,((((((((((((((((((.(((.&))).))))))).............))))))))))).,356,392,0.9230769230769231,-21.2,1,0.02198942,0.426,0.39817441935483877,0.6244981412500001,-3.937574446201665,21,36,11,CDS,,0,0
rno-miR-9a-5p,NM_031504,C4a,((((((((((((((.((......&)).))))))..)))))))).,1756,1776,0.9230769230769231,-17.6,1,0.00143068,0.471,0.7028127187500001,0.59538038625,-4.6730240064523,16,20,8,CDS,,0,0
rno-miR-9a-5p,NM_031508,Grik5,(((((((...(((.(((((((((&))))))))))))..))))))).,2111,2133,0.8461538461538461,-20.4,1,2.467397e-06,0.338,1.9536574888888891,1.311371515,-9.406945419476644,19,22,12,CDS,,0,0
rno-miR-9a-5p,NM_031511,Igf2,(((((((((((((((((.(.((.&.)).).))))))))))......))))))).,2245,2304,0.8461538461538461,-20.9,1,0.03286141,0.529,0.15524126086956522,-0.15360022374999996,-3.937574446201665,20,30,10,3UTR,,0,1
rno-miR-9a-5p,NM_031511,Igf2,(((((((((((((((((.(....&).))))))))))..........................))))))).,2856,2902,0.8461538461538461,-17.6,1,0.0003451948,0.426,0.3209297906976744,0.49662725750000014,-3.937574446201665,18,46,10,3UTR,,0,1
rno-miR-9a-5p,NM_031517,Met,.((((((((.(((((((((....&.)))))))))..................)))))))).,2395,2459,0.9230769230769231,-19.5,1,0.01705936,0.426,1.7473116666666666,1.0507608887499997,-5.035831305685297,17,37,9,CDS,,0,0
rno-miR-9a-5p,NM_031520,Myh10,((((((((..(((((((((....&.))))))))).......)))))))).,5659,5696,0.8461538461538461,-22.2,1,0.02204563,0.382,2.4588974444444442,1.6196150487499996,-6.236470572775607,17,26,9,CDS,,0,0
rno-miR-9a-5p,NM_031520,Myh10,(((.((((((((((((((((...&)))))))))).....)))))).))).,3093,3119,0.9230769230769231,-21.8,1,0.005167792,0.441,2.058185642857143,2.0418602162500004,-6.969596721160855,19,26,10,CDS,,0,0
rno-miR-9a-5p,NM_031521,Ncam1,((((((((((((((.(((((...&))))).)))))).........)))))))).,266,296,0.9230769230769231,-21.7,1,0.0005727772,0.529,0.4706990739130434,1.0877558022500002,-4.6730240064523,19,30,8,CDS,,0,0
rno-miR-9a-5p,NM_031523,Klk1b3,.((.((((((((((((((.....&.)))))))))))))).)).,187,230,0.9230769230769231,-20.6,1,4.942673e-06,0.412,1.0793468714285714,0.54255754475,-6.825347112316308,16,19,14,CDS,,0,0
rno-miR-9a-5p,NM_031529,Rarb,(((((((((((((((((.(....&.).)))))))))))).......))))).,1036,1090,0.8461538461538461,-20.6,1,0.003702049,0.441,1.5974410416666665,1.9375402012500005,-3.937574446201665,18,28,12,CDS,,0,0
rno-miR-9a-5p,NM_031530,Ccl2,(((((((.(((((.(((((....&.))))))))))..))))))).,235,261,1.0,-20.6,1,0.01760758,0.544,1.0007430000000002,0.40705179249999995,-7.1080492929027015,17,21,10,CDS,,0,0
rno-miR-9a-5p,NM_031531,Serpina3n,(((((((((....(((((.....&)))))...))))))))).,958,976,0.9230769230769231,-17.6,1,0.0288117,0.426,-0.13136144444444442,0.10346097800000001,-12.640789312202793,14,18,9,CDS,,0,0
rno-miR-9a-5p,NM_031532,Tnnt3,.(((((((((..(((((((....&.)))))))..))))))))).,551,589,1.0,-21.0,1,2.34399e-05,0.456,1.1610523777777777,1.8208363162499999,-9.964902622363823,16,20,9,CDS,,0,0
rno-miR-9a-5p,NM_031535,Bcl2l1,....((((((((((((((((...&)))).)))))))))))).,660,678,0.9230769230769231,-19.2,1,0.001396662,0.471,0.25407415294117647,0.03591853475,-9.546562468637928,16,18,12,CDS,,0,0
rno-miR-9a-5p,NM_031542,Brca2,.((((..((..((((((((((((&))))))))))))...))..)))).,4707,4731,1.0,-19.8,1,0.008065011,0.647,1.307385575,0.5830727787500001,-11.305251077160012,18,24,12,CDS,,0,0
rno-miR-9a-5p,NM_031542,Brca2,.((((((((((...((((((...&)))))))))))))))).,5882,5899,0.8461538461538461,-18.9,1,0.01750041,0.603,0.91948908,0.23372050500000002,-9.286098677140124,16,17,16,CDS,,0,0
rno-miR-9a-5p,NM_031542,Brca2,(((((((((((((((((.(((((&))))).)))..)))))))).)))))).,5775,5802,0.8461538461538461,-18.4,1,0.01037343,0.603,0.256163935,0.30666126000000005,-3.937574446201665,22,27,8,CDS,,0,0
rno-miR-9a-5p,NM_031542,Brca2,(((((((((.((((((((((...&)))))))))).)))).........))))).,6900,6930,0.8461538461538461,-17.8,1,0.01659001,0.603,0.6759517999999999,1.1315556199999997,-5.180080914529843,19,30,10,CDS,,0,0
rno-miR-9a-5p,NM_031543,Cyp2e1,(((((((((.....(((.((((.&)))).)))))))))))).,1119,1137,0.8461538461538461,-15.3,1,0.03251176,0.515,0.7969925555555556,0.9416500096249998,-13.4976292297232,16,18,12,CDS,,0,0
rno-miR-9a-5p,NM_031544,Ampd3,(((((((((.(((..((((.(((&))).))))..)))))))))))).,272,295,0.8846153846153846,-19.7,1,0.03067687,0.426,2.5803878888888887,1.83387831,-6.7723703923008856,19,23,12,CDS,,0,0
rno-miR-9a-5p,NM_031552,Add3,((((((((((((.(((.((((..&)))).))))))))))))))).,3136,3157,0.9230769230769231,-19.1,1,0.0006907635,0.544,0.7166666333333334,0.43592080899999996,-5.226705058867908,19,21,15,3UTR,,0,0
rno-miR-9a-5p,NM_031552,Add3,...(((((.((((.((((((...&)))))))))).))))).,487,504,0.9230769230769231,-17.8,1,0.0007638649,0.441,1.4878731666666667,1.7461488924999995,-8.427769769444907,15,17,10,CDS,,0,0
rno-miR-9a-5p,NM_031554,Acvr2b,.....(((((((((((((((...&))).)))))))))))).,442,459,0.9230769230769231,-18.2,1,0.001980813,0.456,2.07233595,1.8586574699999996,-13.6655996434504,15,17,12,CDS,,0,0
rno-miR-9a-5p,NM_031559,Cpt1a,((((((((.(((((((((...((&.))...))))))))).)).)))))).,1510,1550,1.0,-20.2,1,0.0001416282,0.441,1.5881300222222223,1.6214449420000001,-4.993964104447428,19,26,9,CDS,,0,0
rno-miR-9a-5p,NM_031560,Ctsk,....(((((((.(((((((....&))))))).))))))).,608,624,0.9230769230769231,-18.2,1,0.001493719,0.485,1.9463083092857143,1.6584674202499998,-12.893365778234283,14,16,7,CDS,,0,0
rno-miR-9a-5p,NM_031560,Ctsk,((((((((..(((((((((....&)))))))))......)))))))).,959,983,1.0,-17.6,1,0.002500227,0.559,2.9298646666666666,1.5910367049999996,-6.236470572775607,17,24,9,CDS,,0,0
rno-miR-9a-5p,NM_031561,Cd36,((((((((((..((((.......&))))..)))))))))).,519,536,0.8461538461538461,-16.1,1,0.02804651,0.559,1.20116103,1.0826400400000002,-10.10915223120837,14,17,10,CDS,,0,0
rno-miR-9a-5p,NM_031568,Clcn7,...((.(((((((((((.((((.&)))).))))))))))).)).,243,263,0.9230769230769231,-21.2,1,0.007678746,0.456,1.4424401272727272,0.769958061375,-8.415498954871785,17,20,11,CDS,,0,0
rno-miR-9a-5p,NM_031573,Phkg1,...((((((.(((((((((((((&)))))))))))............)))))))).,335,367,0.9230769230769231,-18.8,1,0.1752137,0.588,1.9236061600000003,2.01917682,-7.757046662006918,19,32,11,CDS,,0,0
rno-miR-9a-5p,NM_031573,Phkg1,((((((((((((..(((...(((&.))).....))).)))))))))))).,1028,1069,0.9230769230769231,-18.3,1,0.001107893,0.397,1.1004625583333334,1.3065071325000002,-6.083544976388314,18,26,12,CDS,,0,0
rno-miR-9a-5p,NM_031576,Por,((((((((((((.((((......&.)))))))))))))))).,2011,2050,0.9230769230769231,-20.9,1,0.009184,0.485,1.3968844166666665,1.7849100187499993,-5.226705058867908,16,18,16,CDS,,0,0
rno-miR-9a-5p,NM_031577,Ghrh,((((((((.....((((((....&.)))))))))))))).,301,322,0.9230769230769231,-17.1,1,0.0165805,0.441,1.531046,0.7512238925000001,-13.697178970448556,14,16,14,CDS,,0,0
rno-miR-9a-5p,NM_031579,Ptp4a1,(((((((.((((((((.......&.))))))))))))))).,2604,2630,0.8461538461538461,-16.7,1,0.002765558,0.647,2.1479890000000004,2.2254473325,-6.251209375382295,15,17,15,3UTR,,0,0
rno-miR-9a-5p,NM_031582,Aoc3,.((((((((((((((((......&.))))...)))))))))))).,3636,3667,0.8461538461538461,-17.5,1,4.099573e-05,0.485,0.21471647368421054,0.07633038750000001,-3.793324837357118,16,21,12,3UTR,,0,0
rno-miR-9a-5p,NM_031583,Smc3,(((((((((((((.(((((....&.)))))..))))))))))))).,3693,3746,1.0,-25.4,1,0.00936853,0.529,2.605321230769231,2.410072065875,-4.794414363722071,18,22,13,CDS,,0,0
rno-miR-9a-5p,NM_031586,Ighmbp2,(((((((..((((((((((.((.&)).))))))))))))))))).,2459,2480,1.0,-20.0,1,0.001508356,0.397,1.3435019000000001,1.6803882362499998,-7.307599033628058,19,21,17,CDS,,0,0
rno-miR-9a-5p,NM_031588,Nrg1,...((((((..(((((((((((.&)))))))))))..)))))).,1249,1269,1.0,-23.0,1,0.006478082,0.515,2.1276572727272725,1.6585823249999998,-10.581821137417268,17,20,11,CDS,,0,0
rno-miR-9a-5p,NM_031588,Nrg1,(((((((((.(((..((((((..&)))))).)))))))))))).,605,625,0.8461538461538461,-17.9,1,0.03769229,0.588,1.3987575555555556,1.19343835875,-6.7723703923008856,18,20,12,CDS,,0,0
